case_id,customer_id,created_date,closed_date,channel,department,team_name,agent_name,issue_category,issue_subcategory,priority,status,first_response_time_minutes,resolution_time_hours,sla_target_hours,sla_met_flag,reopened_flag,csat_score,escalation_flag,transfer_count,region,shift,resolution_type,root_cause_group,customer_type,queue_name
106469,5827,2025-02-25 04:32:00,2025-02-25 19:38:00,Email,IT Support,Tech Support,Tech_Agent_5,General,Follow-up,Urgent,Closed,76,15.1,4,0,0,3.1,1,0,West,Evening,Escalated,Queue Imbalance,Mid-Market,Billing Queue
106470,6635,2025-02-25 00:37:00,2025-02-25 07:07:00,Chat,Customer Service,North Ops,North_Agent_7,Account,Profile Update,High,Resolved,40,6.5,12,1,0,3.8,0,1,West,Night,Resolved,Training Gap,Mid-Market,General Queue
106471,6922,2025-02-25 14:39:00,2025-02-26 01:03:00,Chat,Customer Success,Retention Desk,Retention_Agent_8,Billing,Invoice Error,Low,Closed,32,10.4,48,1,0,4.8,0,1,Central,Night,Resolved,Manual Review Delay,SMB,Billing Queue
106472,8120,2025-02-25 20:11:00,2025-02-28 08:35:00,Email,IT Support,Tech Support,Tech_Agent_5,Technical,System Error,Medium,Resolved,35,60.4,24,0,1,2.8,1,1,Central,Evening,Escalated,Incomplete Documentation,SMB,Billing Queue
106473,5547,2025-02-25 13:34:00,2025-02-25 21:40:00,Chat,Customer Service,North Ops,North_Agent_3,Technical,Integration Error,High,Resolved,67,8.1,12,1,0,3.9,0,0,West,Morning,Resolved,Queue Imbalance,Enterprise,Billing Queue
106474,5008,2025-02-25 04:07:00,2025-02-25 11:49:00,Chat,Customer Success,Retention Desk,Retention_Agent_7,Retention,Plan Change,Medium,Resolved,67,7.7,24,1,0,4.7,0,0,West,Night,Resolved,Queue Imbalance,Enterprise,Technical Queue
106475,8023,2025-02-25 04:58:00,,Email,Finance Ops,Billing Support,Billing_Agent_8,Account,Profile Update,Medium,Open,35,10.0,24,0,0,4.4,0,0,West,Morning,Resolved,Training Gap,Enterprise,Technical Queue
106476,5538,2025-02-25 07:53:00,2025-02-25 13:35:00,Phone,Customer Service,South Ops,South_Agent_4,Billing,Invoice Error,Urgent,Resolved,27,5.7,4,0,1,3.6,0,2,Central,Morning,Manual Correction,Incomplete Documentation,SMB,General Queue
106477,8843,2025-02-25 15:16:00,2025-02-26 06:40:00,Phone,Customer Service,North Ops,North_Agent_7,Technical,Login Issue,Low,Closed,67,15.4,48,1,0,5.0,0,1,West,Night,Manual Correction,System Configuration,SMB,Billing Queue
106478,7400,2025-02-25 02:05:00,2025-02-25 14:59:00,Phone,Finance Ops,Billing Support,Billing_Agent_6,Technical,System Error,Urgent,Closed,29,12.9,4,0,0,3.9,0,0,East,Night,Resolved,Manual Review Delay,Mid-Market,General Queue
106479,6321,2025-02-25 05:31:00,2025-02-25 21:01:00,Phone,Customer Service,South Ops,South_Agent_8,Account,Profile Update,Low,Closed,90,15.5,48,1,0,4.3,0,0,East,Morning,Resolved,Manual Review Delay,Mid-Market,VIP Queue
106480,7852,2025-02-25 09:34:00,2025-02-26 08:10:00,Email,IT Support,Tech Support,Tech_Agent_4,Technical,Integration Error,Low,Closed,92,22.6,48,1,0,4.0,0,2,South,Evening,Resolved,Training Gap,SMB,VIP Queue
106481,8958,2025-02-25 18:20:00,,Email,IT Support,Tech Support,Tech_Agent_5,Account,Profile Update,Medium,Open,18,20.2,24,0,0,4.4,0,0,East,Evening,Escalated,Incomplete Documentation,SMB,Escalation Queue
106482,5014,2025-02-25 02:21:00,,Phone,Finance Ops,Billing Support,Billing_Agent_5,Technical,System Error,Medium,Open,62,22.3,24,0,1,2.9,1,1,West,Morning,Escalated,Queue Imbalance,SMB,VIP Queue
106483,8670,2025-02-25 13:23:00,2025-02-25 22:35:00,Portal,Customer Service,North Ops,North_Agent_6,General,Information Request,High,Closed,31,9.2,12,1,0,5.0,0,1,West,Evening,Resolved,System Configuration,Enterprise,General Queue
106484,8971,2025-02-25 04:09:00,2025-02-25 16:03:00,Portal,Customer Service,South Ops,South_Agent_7,Retention,Cancellation Request,Low,Resolved,16,11.9,48,1,0,4.3,0,0,South,Evening,Resolved,Incomplete Documentation,SMB,VIP Queue
106485,8819,2025-02-25 16:43:00,2025-02-26 02:13:00,Phone,Customer Service,South Ops,South_Agent_7,Retention,Cancellation Request,High,Resolved,44,9.5,12,1,0,4.6,0,1,West,Evening,Manual Correction,Training Gap,Mid-Market,Billing Queue
106486,7738,2025-02-25 10:57:00,2025-02-27 06:15:00,Email,Customer Success,Retention Desk,Retention_Agent_5,Technical,System Error,Medium,Resolved,69,43.3,24,0,0,4.1,1,0,East,Night,Escalated,Queue Imbalance,Enterprise,VIP Queue
106487,6231,2025-02-25 06:13:00,2025-02-27 10:19:00,Phone,IT Support,Tech Support,Tech_Agent_6,Technical,Integration Error,Urgent,Closed,66,52.1,4,0,0,4.2,0,0,West,Night,Resolved,Training Gap,Mid-Market,Billing Queue
106488,5655,2025-02-25 05:40:00,2025-02-26 02:16:00,Phone,Customer Service,North Ops,North_Agent_7,Account,Duplicate Record,Urgent,Closed,62,20.6,4,0,0,4.4,0,0,West,Morning,Pending Third Party,System Configuration,SMB,Billing Queue
106489,8220,2025-02-25 17:49:00,2025-02-26 06:49:00,Phone,Customer Success,Retention Desk,Retention_Agent_5,Technical,Login Issue,Medium,Closed,83,13.0,24,1,0,4.2,1,1,Central,Morning,Escalated,Manual Review Delay,SMB,Escalation Queue
106490,6383,2025-02-25 05:34:00,2025-02-26 11:58:00,Portal,Finance Ops,Billing Support,Billing_Agent_1,Technical,Integration Error,Medium,Closed,199,30.4,24,0,0,4.7,0,0,Central,Evening,Pending Third Party,Incomplete Documentation,SMB,Billing Queue
106491,8594,2025-02-25 09:56:00,2025-02-26 20:14:00,Email,IT Support,Tech Support,Tech_Agent_6,Billing,Payment Failure,Medium,Resolved,32,34.3,24,0,0,4.5,0,3,Central,Evening,Resolved,Manual Review Delay,SMB,Technical Queue
106492,5759,2025-02-25 11:33:00,2025-02-26 10:03:00,Chat,Customer Service,North Ops,North_Agent_8,Technical,System Error,High,Closed,56,22.5,12,0,0,4.8,0,0,West,Evening,Pending Third Party,Queue Imbalance,SMB,Technical Queue
106493,7725,2025-02-25 00:53:00,2025-02-27 12:53:00,Chat,IT Support,Tech Support,Tech_Agent_3,Retention,Plan Change,Low,Resolved,98,60.0,48,0,0,4.4,0,1,West,Night,Manual Correction,Training Gap,SMB,Billing Queue
106494,7843,2025-02-25 14:09:00,2025-02-26 01:09:00,Chat,Finance Ops,Billing Support,Billing_Agent_3,Billing,Refund Request,High,Resolved,10,11.0,12,1,0,5.0,0,1,West,Morning,Resolved,System Configuration,SMB,VIP Queue
106495,7264,2025-02-25 06:42:00,2025-02-25 12:42:00,Email,Finance Ops,Billing Support,Billing_Agent_6,Billing,Refund Request,Medium,Resolved,43,6.0,24,1,0,3.3,0,3,West,Morning,Escalated,Queue Imbalance,SMB,Escalation Queue
106496,8226,2025-02-25 19:52:00,2025-02-26 01:22:00,Chat,IT Support,Tech Support,Tech_Agent_3,General,Document Upload,Medium,Closed,59,5.5,24,1,0,5.0,0,0,Central,Night,Resolved,Incomplete Documentation,Mid-Market,Escalation Queue
106497,7617,2025-02-25 01:06:00,2025-02-25 11:54:00,Portal,Customer Service,North Ops,North_Agent_8,Account,Profile Update,Medium,Closed,10,10.8,24,1,0,4.5,0,0,South,Evening,Automation,Manual Review Delay,SMB,Escalation Queue
106498,7083,2025-02-25 11:47:00,,Chat,IT Support,Tech Support,Tech_Agent_6,Account,Access Request,High,Open,78,8.5,12,0,0,5.0,0,0,West,Evening,Manual Correction,Training Gap,Enterprise,VIP Queue
106499,5782,2025-02-25 23:49:00,2025-02-26 10:01:00,Phone,Customer Service,South Ops,South_Agent_1,Technical,Login Issue,Low,Resolved,41,10.2,48,1,0,4.1,0,0,Central,Morning,Manual Correction,Training Gap,SMB,VIP Queue
106500,6784,2025-02-25 02:23:00,2025-02-25 06:17:00,Phone,Customer Service,North Ops,North_Agent_6,General,Follow-up,Medium,Closed,6,3.9,24,1,0,5.0,0,1,South,Night,Pending Third Party,Queue Imbalance,SMB,Technical Queue
106501,7580,2025-02-25 15:55:00,2025-02-26 15:25:00,Phone,IT Support,Tech Support,Tech_Agent_3,Retention,Service Complaint,High,Closed,62,23.5,12,0,0,3.4,1,3,South,Morning,Escalated,Queue Imbalance,SMB,Escalation Queue
106502,6502,2025-02-25 08:31:00,2025-02-25 23:01:00,Phone,Customer Service,North Ops,North_Agent_6,Account,Access Request,High,Closed,21,14.5,12,0,0,4.2,0,0,East,Evening,Manual Correction,System Configuration,SMB,General Queue
106503,8434,2025-02-25 04:39:00,2025-02-26 00:03:00,Chat,Customer Success,Retention Desk,Retention_Agent_4,Retention,Plan Change,Low,Closed,55,19.4,48,1,0,3.4,1,1,West,Evening,Escalated,Training Gap,Enterprise,General Queue
106504,6511,2025-02-25 23:07:00,2025-02-26 04:25:00,Phone,Customer Service,South Ops,South_Agent_2,Account,Profile Update,Low,Resolved,13,5.3,48,1,0,3.7,0,1,South,Night,Manual Correction,System Configuration,Enterprise,General Queue
106505,6681,2025-02-25 12:07:00,2025-02-26 15:07:00,Phone,Customer Service,North Ops,North_Agent_2,Billing,Refund Request,Urgent,Closed,69,27.0,4,0,0,4.1,0,0,West,Night,Resolved,Incomplete Documentation,Mid-Market,Technical Queue
106506,6825,2025-02-25 22:31:00,2025-02-26 17:43:00,Email,Customer Service,North Ops,North_Agent_3,Technical,System Error,Medium,Closed,13,19.2,24,1,0,4.5,0,1,East,Night,Pending Third Party,Manual Review Delay,Enterprise,Escalation Queue
106507,6282,2025-02-25 01:41:00,2025-02-26 00:53:00,Chat,Customer Service,North Ops,North_Agent_8,General,Follow-up,Medium,Resolved,50,23.2,24,1,0,4.1,0,0,East,Evening,Manual Correction,Queue Imbalance,SMB,VIP Queue
106508,5698,2025-02-25 14:28:00,2025-02-26 12:04:00,Email,Customer Service,North Ops,North_Agent_4,Technical,Login Issue,Low,Closed,23,21.6,48,1,0,5.0,0,1,South,Evening,Resolved,Incomplete Documentation,Mid-Market,Billing Queue
106509,8483,2025-02-25 10:55:00,2025-02-26 15:19:00,Phone,Customer Service,South Ops,South_Agent_4,Billing,Refund Request,High,Closed,56,28.4,12,0,0,4.1,0,0,West,Morning,Resolved,Queue Imbalance,Mid-Market,VIP Queue
106510,7848,2025-02-25 10:11:00,2025-02-25 15:11:00,Email,Customer Service,North Ops,North_Agent_1,Account,Profile Update,Medium,Resolved,109,5.0,24,1,0,4.5,0,1,West,Evening,Manual Correction,System Configuration,Enterprise,General Queue
106511,8255,2025-02-25 09:05:00,2025-02-26 05:17:00,Phone,Finance Ops,Billing Support,Billing_Agent_7,Technical,Integration Error,Low,Closed,24,20.2,48,1,0,3.6,1,0,Central,Morning,Escalated,Manual Review Delay,Enterprise,Escalation Queue
106512,6013,2025-02-25 14:02:00,2025-02-25 17:20:00,Email,Customer Service,North Ops,North_Agent_2,Account,Access Request,Urgent,Closed,53,3.3,4,1,0,4.6,0,1,Central,Night,Manual Correction,Queue Imbalance,Enterprise,Technical Queue
106513,6488,2025-02-25 06:21:00,2025-02-26 19:39:00,Email,Customer Service,South Ops,South_Agent_5,Billing,Payment Failure,Medium,Closed,136,37.3,24,0,0,4.1,0,0,West,Night,Resolved,Training Gap,Enterprise,VIP Queue
106514,7248,2025-02-26 09:36:00,2025-02-26 15:12:00,Phone,Finance Ops,Billing Support,Billing_Agent_7,General,Follow-up,Medium,Closed,23,5.6,24,1,0,4.2,0,0,East,Morning,Manual Correction,Training Gap,Enterprise,VIP Queue
106515,7073,2025-02-26 09:37:00,,Email,IT Support,Tech Support,Tech_Agent_4,Retention,Service Complaint,High,Open,66,26.3,12,0,0,3.5,1,1,East,Night,Escalated,Queue Imbalance,Mid-Market,Billing Queue
106516,7147,2025-02-26 01:01:00,2025-02-27 00:19:00,Phone,Customer Service,North Ops,North_Agent_6,Retention,Plan Change,Low,Closed,53,23.3,48,1,0,4.8,0,1,Central,Night,Resolved,Manual Review Delay,Enterprise,General Queue
106517,8437,2025-02-26 04:36:00,2025-02-26 14:36:00,Portal,Customer Service,North Ops,North_Agent_2,Billing,Invoice Error,Medium,Closed,45,10.0,24,1,0,5.0,0,0,South,Night,Pending Third Party,Manual Review Delay,SMB,General Queue
106518,8860,2025-02-26 21:51:00,2025-02-27 00:51:00,Phone,Finance Ops,Billing Support,Billing_Agent_3,Retention,Plan Change,Urgent,Closed,45,3.0,4,1,1,4.1,0,0,West,Morning,Resolved,Incomplete Documentation,Mid-Market,General Queue
106519,5080,2025-02-26 20:00:00,,Chat,Customer Success,Retention Desk,Retention_Agent_8,Retention,Service Complaint,Urgent,Open,67,25.5,4,0,1,3.0,0,2,Central,Evening,Resolved,Training Gap,Mid-Market,Technical Queue
106520,5252,2025-02-26 22:27:00,2025-02-27 07:15:00,Email,Customer Success,Retention Desk,Retention_Agent_5,Billing,Invoice Error,Low,Closed,130,8.8,48,1,0,4.6,0,0,East,Morning,Resolved,Incomplete Documentation,Mid-Market,Billing Queue
106521,6160,2025-02-26 05:54:00,2025-02-26 08:00:00,Chat,Customer Service,North Ops,North_Agent_7,Account,Access Request,Medium,Resolved,56,2.1,24,1,0,4.6,0,0,West,Morning,Resolved,Incomplete Documentation,SMB,VIP Queue
106522,5300,2025-02-26 02:55:00,2025-02-26 18:25:00,Chat,Finance Ops,Billing Support,Billing_Agent_5,Billing,Refund Request,Medium,Closed,59,15.5,24,1,0,4.2,0,0,Central,Evening,Manual Correction,Manual Review Delay,SMB,General Queue
106523,6517,2025-02-26 00:59:00,2025-02-26 16:47:00,Email,Finance Ops,Billing Support,Billing_Agent_6,Technical,Login Issue,Medium,Closed,50,15.8,24,1,0,3.0,1,1,Central,Morning,Escalated,System Configuration,SMB,General Queue
106524,6296,2025-02-26 15:33:00,2025-02-27 12:33:00,Phone,Finance Ops,Billing Support,Billing_Agent_1,General,Document Upload,High,Resolved,33,21.0,12,0,0,4.9,0,0,Central,Evening,Resolved,Manual Review Delay,SMB,VIP Queue
106525,5474,2025-02-26 12:12:00,2025-02-27 06:48:00,Chat,Customer Service,North Ops,North_Agent_2,Retention,Service Complaint,Medium,Closed,45,18.6,24,1,0,4.6,0,0,South,Morning,Manual Correction,Training Gap,Enterprise,Technical Queue
106526,6651,2025-02-26 02:27:00,2025-02-26 18:45:00,Chat,Customer Success,Retention Desk,Retention_Agent_1,Technical,System Error,Urgent,Closed,28,16.3,4,0,0,4.6,0,0,Central,Night,Manual Correction,Training Gap,Enterprise,Technical Queue
106527,6942,2025-02-26 04:29:00,2025-02-27 18:17:00,Phone,Customer Service,North Ops,North_Agent_8,Account,Access Request,Low,Resolved,84,37.8,48,1,0,5.0,0,0,Central,Night,Resolved,Manual Review Delay,SMB,Billing Queue
106528,5470,2025-02-26 18:25:00,,Email,Customer Service,North Ops,North_Agent_7,Account,Profile Update,Medium,Open,91,1.2,24,0,0,4.2,0,2,Central,Evening,Resolved,Incomplete Documentation,Enterprise,General Queue
106529,8543,2025-02-26 14:49:00,,Chat,Customer Service,North Ops,North_Agent_7,Billing,Payment Failure,Medium,Open,17,1.1,24,0,0,4.5,0,0,East,Morning,Resolved,Queue Imbalance,Mid-Market,Technical Queue
106530,5458,2025-02-26 06:34:00,2025-02-27 10:10:00,Chat,Customer Service,South Ops,South_Agent_2,Account,Access Request,Medium,Closed,15,27.6,24,0,0,4.2,0,1,Central,Evening,Manual Correction,Training Gap,Enterprise,General Queue
106531,8906,2025-02-26 21:33:00,2025-02-27 16:51:00,Portal,IT Support,Tech Support,Tech_Agent_7,Account,Profile Update,Low,Closed,220,19.3,48,1,0,4.5,0,0,East,Morning,Escalated,System Configuration,Enterprise,Technical Queue
106532,7034,2025-02-26 23:51:00,2025-02-28 04:57:00,Chat,Finance Ops,Billing Support,Billing_Agent_4,Technical,Login Issue,High,Resolved,63,29.1,12,0,1,3.0,1,0,West,Evening,Escalated,Manual Review Delay,SMB,General Queue
106533,6318,2025-02-26 14:58:00,2025-02-28 07:16:00,Portal,Customer Service,South Ops,South_Agent_7,Technical,Login Issue,Medium,Resolved,75,40.3,24,0,0,5.0,0,0,Central,Night,Resolved,System Configuration,Enterprise,Technical Queue
106534,7119,2025-02-26 00:40:00,2025-02-26 12:46:00,Phone,Finance Ops,Billing Support,Billing_Agent_6,Technical,System Error,Low,Resolved,41,12.1,48,1,0,4.5,0,0,East,Night,Manual Correction,Training Gap,SMB,General Queue
106535,6300,2025-02-26 20:14:00,2025-02-28 02:44:00,Portal,Customer Success,Retention Desk,Retention_Agent_6,Retention,Plan Change,Medium,Resolved,37,30.5,24,0,0,4.9,0,1,West,Morning,Resolved,System Configuration,Mid-Market,VIP Queue
106536,8012,2025-02-26 00:30:00,2025-02-27 06:00:00,Email,Customer Service,North Ops,North_Agent_5,Billing,Payment Failure,High,Resolved,76,29.5,12,0,0,4.0,0,0,West,Morning,Resolved,Incomplete Documentation,Mid-Market,Escalation Queue
106537,7503,2025-02-26 00:52:00,2025-02-26 23:04:00,Email,Customer Service,North Ops,North_Agent_2,Account,Profile Update,Low,Resolved,55,22.2,48,1,0,4.6,0,1,Central,Morning,Resolved,Queue Imbalance,Mid-Market,Escalation Queue
106538,7870,2025-02-26 04:37:00,2025-02-26 21:25:00,Portal,IT Support,Tech Support,Tech_Agent_3,Billing,Payment Failure,Medium,Closed,40,16.8,24,1,0,3.5,0,1,West,Night,Escalated,Incomplete Documentation,Enterprise,Escalation Queue
106539,7908,2025-02-26 02:37:00,2025-02-28 00:55:00,Phone,IT Support,Tech Support,Tech_Agent_6,Account,Access Request,High,Closed,60,46.3,12,0,0,3.9,0,0,South,Night,Automation,Queue Imbalance,SMB,Billing Queue
106540,7898,2025-02-26 06:32:00,2025-02-27 03:44:00,Phone,Finance Ops,Billing Support,Billing_Agent_6,Account,Access Request,Medium,Closed,15,21.2,24,1,0,4.4,0,0,South,Morning,Manual Correction,System Configuration,SMB,Billing Queue
106541,6962,2025-02-26 22:00:00,,Portal,IT Support,Tech Support,Tech_Agent_4,Retention,Service Complaint,Medium,Open,52,15.4,24,0,0,3.7,0,0,West,Night,Manual Correction,Training Gap,SMB,VIP Queue
106542,5256,2025-02-26 09:30:00,2025-02-26 20:00:00,Chat,Customer Success,Retention Desk,Retention_Agent_7,Retention,Service Complaint,Medium,Closed,37,10.5,24,1,0,4.2,0,0,Central,Morning,Resolved,Queue Imbalance,SMB,Technical Queue
106543,5555,2025-02-26 21:51:00,2025-02-27 09:57:00,Portal,Customer Service,North Ops,North_Agent_5,Technical,Integration Error,Medium,Resolved,28,12.1,24,1,0,3.6,0,0,East,Morning,Resolved,Incomplete Documentation,Mid-Market,Technical Queue
106544,6928,2025-02-26 14:32:00,2025-02-27 10:20:00,Portal,Customer Service,South Ops,South_Agent_3,Billing,Payment Failure,Medium,Closed,12,19.8,24,1,0,4.7,0,0,East,Night,Manual Correction,Incomplete Documentation,Mid-Market,Escalation Queue
106545,5272,2025-02-26 15:39:00,2025-02-26 17:57:00,Phone,Customer Service,South Ops,South_Agent_7,Retention,Service Complaint,Low,Closed,28,2.3,48,1,0,4.2,0,1,Central,Evening,Pending Third Party,Queue Imbalance,SMB,General Queue
106546,7497,2025-02-26 01:50:00,2025-02-28 22:32:00,Email,Customer Success,Retention Desk,Retention_Agent_3,Technical,System Error,Medium,Closed,73,68.7,24,0,0,3.9,0,0,West,Night,Pending Third Party,System Configuration,Enterprise,Technical Queue
106547,6861,2025-02-26 03:18:00,2025-02-26 17:24:00,Portal,Customer Service,North Ops,North_Agent_7,Technical,Login Issue,Medium,Closed,57,14.1,24,1,0,4.5,1,1,West,Morning,Escalated,Manual Review Delay,Enterprise,Escalation Queue
106548,8394,2025-02-26 13:09:00,2025-02-26 22:03:00,Portal,Customer Service,South Ops,South_Agent_4,Technical,System Error,Medium,Resolved,40,8.9,24,1,0,4.5,0,1,East,Night,Automation,Queue Imbalance,SMB,Billing Queue
106549,8324,2025-02-26 05:09:00,2025-02-27 05:15:00,Phone,Customer Service,North Ops,North_Agent_1,Billing,Refund Request,High,Resolved,62,24.1,12,0,0,5.0,0,0,South,Night,Pending Third Party,Queue Imbalance,SMB,General Queue
106550,8611,2025-02-26 13:41:00,,Phone,Customer Service,South Ops,South_Agent_1,Retention,Plan Change,High,Open,20,21.9,12,0,0,4.4,0,1,East,Night,Automation,Manual Review Delay,SMB,VIP Queue
106551,5006,2025-02-26 18:55:00,2025-02-26 20:43:00,Email,Customer Service,North Ops,North_Agent_3,Billing,Invoice Error,Medium,Resolved,45,1.8,24,1,0,5.0,0,0,West,Night,Resolved,Manual Review Delay,Enterprise,General Queue
106552,8875,2025-02-26 22:21:00,2025-02-27 19:33:00,Phone,Customer Success,Retention Desk,Retention_Agent_8,Technical,Integration Error,Low,Closed,34,21.2,48,1,0,3.6,0,1,East,Evening,Resolved,System Configuration,Mid-Market,VIP Queue
106553,5936,2025-02-26 18:02:00,2025-02-27 17:02:00,Chat,Customer Service,South Ops,South_Agent_6,Retention,Cancellation Request,Medium,Closed,49,23.0,24,1,0,3.8,0,3,West,Morning,Resolved,Training Gap,SMB,Escalation Queue
106554,7876,2025-02-26 13:21:00,2025-02-28 18:27:00,Phone,Customer Success,Retention Desk,Retention_Agent_6,Account,Profile Update,High,Resolved,28,53.1,12,0,0,4.1,0,2,East,Night,Resolved,System Configuration,Enterprise,VIP Queue
106555,5081,2025-02-26 11:37:00,2025-02-26 16:43:00,Portal,IT Support,Tech Support,Tech_Agent_4,Billing,Payment Failure,High,Closed,5,5.1,12,1,0,4.8,0,3,Central,Night,Resolved,System Configuration,SMB,General Queue
106556,7246,2025-02-26 20:46:00,2025-02-27 19:22:00,Phone,Finance Ops,Billing Support,Billing_Agent_7,Billing,Payment Failure,Medium,Closed,39,22.6,24,1,0,3.9,0,1,West,Morning,Manual Correction,Incomplete Documentation,SMB,VIP Queue
106557,7906,2025-02-26 01:38:00,2025-02-26 16:38:00,Phone,Customer Success,Retention Desk,Retention_Agent_3,Technical,System Error,Urgent,Closed,104,15.0,4,0,0,3.2,1,1,Central,Evening,Escalated,Incomplete Documentation,Mid-Market,Technical Queue
